tree,tip,age,depth
2,Northern_Chungcheong,12.594577750680257,3.552713678800501e-15
2,Gyeonggi,12.594577750680259,1.7763568394002505e-15
2,Gangwon,12.594577750680257,3.552713678800501e-15
2,Late_Middle_Korean,8.514577750680255,4.080000000000005
2,Japanese,12.594577750680257,3.552713678800501e-15
2,Old_Japanese,0.594577750680255,12.000000000000005
2,Amami_Yamatohama,12.594577750680259,1.7763568394002505e-15
2,Amami_Asama,12.594577750680259,1.7763568394002505e-15
2,Amami_Yoron,12.594577750680259,1.7763568394002505e-15
2,Okinawa_Yonamine,12.594577750680259,1.7763568394002505e-15
2,Okinawa_Shuri,12.594577750680259,1.7763568394002505e-15
2,Miyako_Irabu,12.594577750680257,3.552713678800501e-15
2,Yaeyama_Ishigaki,12.594577750680257,3.552713678800501e-15
2,Yaeyama_Hatoma,12.594577750680257,3.552713678800501e-15
2,Yonaguni,12.594577750680259,1.7763568394002505e-15
2,Kagoshima,12.594577750680257,3.552713678800501e-15
2,Koshiki_islands,12.594577750680257,3.552713678800501e-15
2,Kumamoto,12.594577750680257,3.552713678800501e-15
2,Fukuoka,12.594577750680257,3.552713678800501e-15
2,Hachijo,12.594577750680257,3.552713678800501e-15
3,BarabaTatar,38.059779058153275,1.4210854715202004e-14
3,CodexCumanicus,32.05977905815328,6.000000000000007
3,NorthAltai,38.05977905815328,7.105427357601002e-15
3,OldTurkic,27.059779058153282,11.000000000000007
3,SouthAltai,38.05977905815328,7.105427357601002e-15
3,Azeri,38.05977905815328,7.105427357601002e-15
3,Bashkir,38.059779058153275,1.4210854715202004e-14
3,Chuvash,38.05977905815328,7.105427357601002e-15
3,CrimeanTatar,38.05977905815328,7.105427357601002e-15
3,Dolgan,38.05977905815328,7.105427357601002e-15
3,Gagauz,38.05977905815328,7.105427357601002e-15
3,KaraKalpak,38.059779058153275,1.4210854715202004e-14
3,KarachayBalkar,38.05977905815328,7.105427357601002e-15
3,Karaim,38.05977905815328,7.105427357601002e-15
3,Kazakh,38.059779058153275,1.4210854715202004e-14
3,Khakas,38.05977905815328,7.105427357601002e-15
3,Khalaj,38.05977905815328,7.105427357601002e-15
3,Kirghiz,38.059779058153275,1.4210854715202004e-14
