trait,sens,mean_value,cognate_id,max_value,ratio_value_max,n_traits,mean_outgroup,root_form,mean_root_age
3216,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3217,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3218,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3219,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3220,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3221,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3239,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3240,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3241,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3242,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3243,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3244,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3245,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3246,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3247,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3248,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3249,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3250,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3251,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3252,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3253,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3254,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3265,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3273,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3274,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3275,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3276,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3277,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3278,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3279,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3280,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3281,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3282,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3283,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3284,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3285,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3286,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3287,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3288,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3289,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3290,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3291,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3292,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3293,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3294,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3295,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3296,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3297,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3300,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3312,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3313,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3323,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3324,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3325,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3326,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3327,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3328,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3329,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3330,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3331,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3332,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3333,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3334,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3335,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3336,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3337,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3338,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3339,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3340,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3341,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3349,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3350,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3351,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3352,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3353,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3373,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3374,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3375,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3376,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3377,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3378,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3379,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3380,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3381,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3382,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3383,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3384,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3385,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3386,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3387,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3388,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3389,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3394,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3395,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3410,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3414,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3415,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3416,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3417,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3418,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3419,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3420,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3421,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3422,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3423,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3424,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3425,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3426,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3427,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3428,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3429,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3430,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3431,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3432,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3433,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3443,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3444,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3445,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3446,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3447,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3448,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3449,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3450,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3451,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3452,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3453,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3454,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3455,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3458,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3468,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3473,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3474,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3475,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3476,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3477,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3478,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3479,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3480,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3481,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3494,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3495,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3496,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3497,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3498,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3499,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3500,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3501,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3502,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3503,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3504,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3515,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3516,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3517,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3518,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3519,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3520,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3521,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3522,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3523,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3524,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3525,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3536,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3537,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3538,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3539,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3540,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3541,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3542,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3543,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3556,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3557,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3558,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3559,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3560,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3561,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3562,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3563,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3564,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3565,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3566,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3567,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3568,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3569,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3570,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3571,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3572,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3573,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3574,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3575,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3598,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3599,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3600,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3601,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3602,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3603,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3604,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3605,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3606,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3607,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3608,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3609,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3610,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3611,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3612,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3613,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3614,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3615,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3616,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3630,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3631,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3632,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3633,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3634,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3635,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3636,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3637,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3638,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3639,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3640,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3641,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3642,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3643,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3644,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3645,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3646,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3647,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3648,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3649,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3654,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3656,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3657,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3658,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3673,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3674,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3675,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3676,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3677,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3678,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3679,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3680,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3681,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3682,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3683,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3684,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3699,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3700,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3701,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3702,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3703,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3704,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3705,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3706,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3707,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3709,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3721,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3722,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3723,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3724,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3725,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3726,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3727,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3728,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3729,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3730,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3731,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3755,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3756,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3757,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3758,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3759,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3760,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3761,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3762,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3763,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3764,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3765,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3766,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3767,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3768,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3769,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3770,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3771,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3772,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3773,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3774,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3775,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3776,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3777,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3778,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3779,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3780,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3794,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3801,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3802,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3803,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3804,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3805,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3806,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3807,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3808,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3809,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3810,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3811,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3812,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3813,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3814,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3815,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3816,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3817,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3818,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3819,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3820,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3821,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3829,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3832,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3833,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3834,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3835,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3836,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3837,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3838,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3839,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3858,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3859,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3860,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3861,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3862,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3863,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3864,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3865,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3866,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3867,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3868,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3869,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3870,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3871,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3872,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3873,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3874,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3875,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3876,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3877,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3878,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3879,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3880,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3881,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3882,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3883,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3884,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3885,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3886,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3890,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3902,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3906,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3907,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3908,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3909,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3910,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3911,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3912,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3913,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3914,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3915,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3916,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3917,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3918,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3919,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3920,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3927,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3928,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3929,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3930,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3931,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3942,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3943,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3944,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3945,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3946,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3947,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3948,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3949,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3950,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3951,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3952,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3953,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3954,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
3955,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
