trait,sens,mean_value,cognate_id,max_value,ratio_value_max,n_traits,mean_outgroup,root_form
431,NA,NA,NA,NA,NA,NA,0.063,NA
432,NA,NA,NA,NA,NA,NA,0.063,NA
433,NA,NA,NA,NA,NA,NA,0.063,NA
434,NA,NA,NA,NA,NA,NA,0.063,NA
435,NA,NA,NA,NA,NA,NA,0.063,NA
436,NA,NA,NA,NA,NA,NA,0.063,NA
448,NA,NA,NA,NA,NA,NA,0.063,NA
449,NA,NA,NA,NA,NA,NA,0.063,NA
450,NA,NA,NA,NA,NA,NA,0.063,NA
461,NA,NA,NA,NA,NA,NA,0.063,NA
462,NA,NA,NA,NA,NA,NA,0.063,NA
463,NA,NA,NA,NA,NA,NA,0.063,NA
464,NA,NA,NA,NA,NA,NA,0.063,NA
465,NA,NA,NA,NA,NA,NA,0.063,NA
466,NA,NA,NA,NA,NA,NA,0.063,NA
467,NA,NA,NA,NA,NA,NA,0.063,NA
468,NA,NA,NA,NA,NA,NA,0.063,NA
469,NA,NA,NA,NA,NA,NA,0.063,NA
470,NA,NA,NA,NA,NA,NA,0.063,NA
471,NA,NA,NA,NA,NA,NA,0.063,NA
487,NA,NA,NA,NA,NA,NA,0.063,NA
488,NA,NA,NA,NA,NA,NA,0.063,NA
489,NA,NA,NA,NA,NA,NA,0.063,NA
490,NA,NA,NA,NA,NA,NA,0.063,NA
491,NA,NA,NA,NA,NA,NA,0.063,NA
492,NA,NA,NA,NA,NA,NA,0.063,NA
493,NA,NA,NA,NA,NA,NA,0.063,NA
494,NA,NA,NA,NA,NA,NA,0.063,NA
495,NA,NA,NA,NA,NA,NA,0.063,NA
496,NA,NA,NA,NA,NA,NA,0.063,NA
497,NA,NA,NA,NA,NA,NA,0.063,NA
498,NA,NA,NA,NA,NA,NA,0.063,NA
499,NA,NA,NA,NA,NA,NA,0.063,NA
500,NA,NA,NA,NA,NA,NA,0.063,NA
501,NA,NA,NA,NA,NA,NA,0.063,NA
502,NA,NA,NA,NA,NA,NA,0.063,NA
503,NA,NA,NA,NA,NA,NA,0.063,NA
504,NA,NA,NA,NA,NA,NA,0.063,NA
520,NA,NA,NA,NA,NA,NA,0.063,NA
521,NA,NA,NA,NA,NA,NA,0.063,NA
522,NA,NA,NA,NA,NA,NA,0.063,NA
523,NA,NA,NA,NA,NA,NA,0.063,NA
524,NA,NA,NA,NA,NA,NA,0.063,NA
525,NA,NA,NA,NA,NA,NA,0.063,NA
526,NA,NA,NA,NA,NA,NA,0.063,NA
527,NA,NA,NA,NA,NA,NA,0.063,NA
541,NA,NA,NA,NA,NA,NA,0.063,NA
542,NA,NA,NA,NA,NA,NA,0.063,NA
543,NA,NA,NA,NA,NA,NA,0.063,NA
544,NA,NA,NA,NA,NA,NA,0.063,NA
545,NA,NA,NA,NA,NA,NA,0.063,NA
546,NA,NA,NA,NA,NA,NA,0.063,NA
547,NA,NA,NA,NA,NA,NA,0.063,NA
548,NA,NA,NA,NA,NA,NA,0.063,NA
549,NA,NA,NA,NA,NA,NA,0.063,NA
550,NA,NA,NA,NA,NA,NA,0.063,NA
551,NA,NA,NA,NA,NA,NA,0.063,NA
552,NA,NA,NA,NA,NA,NA,0.063,NA
553,NA,NA,NA,NA,NA,NA,0.063,NA
554,NA,NA,NA,NA,NA,NA,0.063,NA
555,NA,NA,NA,NA,NA,NA,0.063,NA
556,NA,NA,NA,NA,NA,NA,0.063,NA
557,NA,NA,NA,NA,NA,NA,0.063,NA
558,NA,NA,NA,NA,NA,NA,0.063,NA
559,NA,NA,NA,NA,NA,NA,0.063,NA
560,NA,NA,NA,NA,NA,NA,0.063,NA
561,NA,NA,NA,NA,NA,NA,0.063,NA
565,NA,NA,NA,NA,NA,NA,0.063,NA
579,NA,NA,NA,NA,NA,NA,0.063,NA
580,NA,NA,NA,NA,NA,NA,0.063,NA
581,NA,NA,NA,NA,NA,NA,0.063,NA
582,NA,NA,NA,NA,NA,NA,0.063,NA
583,NA,NA,NA,NA,NA,NA,0.063,NA
584,NA,NA,NA,NA,NA,NA,0.063,NA
585,NA,NA,NA,NA,NA,NA,0.063,NA
586,NA,NA,NA,NA,NA,NA,0.063,NA
587,NA,NA,NA,NA,NA,NA,0.063,NA
588,NA,NA,NA,NA,NA,NA,0.063,NA
589,NA,NA,NA,NA,NA,NA,0.063,NA
590,NA,NA,NA,NA,NA,NA,0.063,NA
591,NA,NA,NA,NA,NA,NA,0.063,NA
592,NA,NA,NA,NA,NA,NA,0.063,NA
593,NA,NA,NA,NA,NA,NA,0.063,NA
594,NA,NA,NA,NA,NA,NA,0.063,NA
595,NA,NA,NA,NA,NA,NA,0.063,NA
596,NA,NA,NA,NA,NA,NA,0.063,NA
597,NA,NA,NA,NA,NA,NA,0.063,NA
598,NA,NA,NA,NA,NA,NA,0.063,NA
615,NA,NA,NA,NA,NA,NA,0.063,NA
616,NA,NA,NA,NA,NA,NA,0.063,NA
617,NA,NA,NA,NA,NA,NA,0.063,NA
618,NA,NA,NA,NA,NA,NA,0.063,NA
619,NA,NA,NA,NA,NA,NA,0.063,NA
620,NA,NA,NA,NA,NA,NA,0.063,NA
621,NA,NA,NA,NA,NA,NA,0.063,NA
622,NA,NA,NA,NA,NA,NA,0.063,NA
623,NA,NA,NA,NA,NA,NA,0.063,NA
624,NA,NA,NA,NA,NA,NA,0.063,NA
625,NA,NA,NA,NA,NA,NA,0.063,NA
626,NA,NA,NA,NA,NA,NA,0.063,NA
627,NA,NA,NA,NA,NA,NA,0.063,NA
628,NA,NA,NA,NA,NA,NA,0.063,NA
629,NA,NA,NA,NA,NA,NA,0.063,NA
630,NA,NA,NA,NA,NA,NA,0.063,NA
631,NA,NA,NA,NA,NA,NA,0.063,NA
632,NA,NA,NA,NA,NA,NA,0.063,NA
633,NA,NA,NA,NA,NA,NA,0.063,NA
649,NA,NA,NA,NA,NA,NA,0.063,NA
650,NA,NA,NA,NA,NA,NA,0.063,NA
651,NA,NA,NA,NA,NA,NA,0.063,NA
652,NA,NA,NA,NA,NA,NA,0.063,NA
653,NA,NA,NA,NA,NA,NA,0.063,NA
654,NA,NA,NA,NA,NA,NA,0.063,NA
655,NA,NA,NA,NA,NA,NA,0.063,NA
656,NA,NA,NA,NA,NA,NA,0.063,NA
657,NA,NA,NA,NA,NA,NA,0.063,NA
658,NA,NA,NA,NA,NA,NA,0.063,NA
659,NA,NA,NA,NA,NA,NA,0.063,NA
660,NA,NA,NA,NA,NA,NA,0.063,NA
661,NA,NA,NA,NA,NA,NA,0.063,NA
662,NA,NA,NA,NA,NA,NA,0.063,NA
663,NA,NA,NA,NA,NA,NA,0.063,NA
664,NA,NA,NA,NA,NA,NA,0.063,NA
665,NA,NA,NA,NA,NA,NA,0.063,NA
666,NA,NA,NA,NA,NA,NA,0.063,NA
667,NA,NA,NA,NA,NA,NA,0.063,NA
668,NA,NA,NA,NA,NA,NA,0.063,NA
669,NA,NA,NA,NA,NA,NA,0.063,NA
670,NA,NA,NA,NA,NA,NA,0.063,NA
671,NA,NA,NA,NA,NA,NA,0.063,NA
672,NA,NA,NA,NA,NA,NA,0.063,NA
673,NA,NA,NA,NA,NA,NA,0.063,NA
692,NA,NA,NA,NA,NA,NA,0.063,NA
693,NA,NA,NA,NA,NA,NA,0.063,NA
694,NA,NA,NA,NA,NA,NA,0.063,NA
695,NA,NA,NA,NA,NA,NA,0.063,NA
696,NA,NA,NA,NA,NA,NA,0.063,NA
697,NA,NA,NA,NA,NA,NA,0.063,NA
698,NA,NA,NA,NA,NA,NA,0.063,NA
699,NA,NA,NA,NA,NA,NA,0.063,NA
707,NA,NA,NA,NA,NA,NA,0.063,NA
711,NA,NA,NA,NA,NA,NA,0.063,NA
712,NA,NA,NA,NA,NA,NA,0.063,NA
713,NA,NA,NA,NA,NA,NA,0.063,NA
714,NA,NA,NA,NA,NA,NA,0.063,NA
715,NA,NA,NA,NA,NA,NA,0.063,NA
716,NA,NA,NA,NA,NA,NA,0.063,NA
717,NA,NA,NA,NA,NA,NA,0.063,NA
718,NA,NA,NA,NA,NA,NA,0.063,NA
731,NA,NA,NA,NA,NA,NA,0.063,NA
735,NA,NA,NA,NA,NA,NA,0.063,NA
736,NA,NA,NA,NA,NA,NA,0.063,NA
737,NA,NA,NA,NA,NA,NA,0.063,NA
738,NA,NA,NA,NA,NA,NA,0.063,NA
739,NA,NA,NA,NA,NA,NA,0.063,NA
740,NA,NA,NA,NA,NA,NA,0.063,NA
741,NA,NA,NA,NA,NA,NA,0.063,NA
742,NA,NA,NA,NA,NA,NA,0.063,NA
743,NA,NA,NA,NA,NA,NA,0.063,NA
744,NA,NA,NA,NA,NA,NA,0.063,NA
745,NA,NA,NA,NA,NA,NA,0.063,NA
746,NA,NA,NA,NA,NA,NA,0.063,NA
747,NA,NA,NA,NA,NA,NA,0.063,NA
748,NA,NA,NA,NA,NA,NA,0.063,NA
766,NA,NA,NA,NA,NA,NA,0.063,NA
768,NA,NA,NA,NA,NA,NA,0.063,NA
769,NA,NA,NA,NA,NA,NA,0.063,NA
770,NA,NA,NA,NA,NA,NA,0.063,NA
771,NA,NA,NA,NA,NA,NA,0.063,NA
772,NA,NA,NA,NA,NA,NA,0.063,NA
773,NA,NA,NA,NA,NA,NA,0.063,NA
774,NA,NA,NA,NA,NA,NA,0.063,NA
775,NA,NA,NA,NA,NA,NA,0.063,NA
776,NA,NA,NA,NA,NA,NA,0.063,NA
777,NA,NA,NA,NA,NA,NA,0.063,NA
778,NA,NA,NA,NA,NA,NA,0.063,NA
779,NA,NA,NA,NA,NA,NA,0.063,NA
780,NA,NA,NA,NA,NA,NA,0.063,NA
781,NA,NA,NA,NA,NA,NA,0.063,NA
782,NA,NA,NA,NA,NA,NA,0.063,NA
783,NA,NA,NA,NA,NA,NA,0.063,NA
784,NA,NA,NA,NA,NA,NA,0.063,NA
785,NA,NA,NA,NA,NA,NA,0.063,NA
786,NA,NA,NA,NA,NA,NA,0.063,NA
787,NA,NA,NA,NA,NA,NA,0.063,NA
788,NA,NA,NA,NA,NA,NA,0.063,NA
789,NA,NA,NA,NA,NA,NA,0.063,NA
790,NA,NA,NA,NA,NA,NA,0.063,NA
791,NA,NA,NA,NA,NA,NA,0.063,NA
792,NA,NA,NA,NA,NA,NA,0.063,NA
804,NA,NA,NA,NA,NA,NA,0.063,NA
805,NA,NA,NA,NA,NA,NA,0.063,NA
806,NA,NA,NA,NA,NA,NA,0.063,NA
807,NA,NA,NA,NA,NA,NA,0.063,NA
808,NA,NA,NA,NA,NA,NA,0.063,NA
809,NA,NA,NA,NA,NA,NA,0.063,NA
817,NA,NA,NA,NA,NA,NA,0.063,NA
818,NA,NA,NA,NA,NA,NA,0.063,NA
819,NA,NA,NA,NA,NA,NA,0.063,NA
820,NA,NA,NA,NA,NA,NA,0.063,NA
821,NA,NA,NA,NA,NA,NA,0.063,NA
822,NA,NA,NA,NA,NA,NA,0.063,NA
823,NA,NA,NA,NA,NA,NA,0.063,NA
824,NA,NA,NA,NA,NA,NA,0.063,NA
826,NA,NA,NA,NA,NA,NA,0.063,NA
827,NA,NA,NA,NA,NA,NA,0.063,NA
847,NA,NA,NA,NA,NA,NA,0.063,NA
848,NA,NA,NA,NA,NA,NA,0.063,NA
849,NA,NA,NA,NA,NA,NA,0.063,NA
850,NA,NA,NA,NA,NA,NA,0.063,NA
851,NA,NA,NA,NA,NA,NA,0.063,NA
852,NA,NA,NA,NA,NA,NA,0.063,NA
853,NA,NA,NA,NA,NA,NA,0.063,NA
854,NA,NA,NA,NA,NA,NA,0.063,NA
855,NA,NA,NA,NA,NA,NA,0.063,NA
856,NA,NA,NA,NA,NA,NA,0.063,NA
857,NA,NA,NA,NA,NA,NA,0.063,NA
858,NA,NA,NA,NA,NA,NA,0.063,NA
859,NA,NA,NA,NA,NA,NA,0.063,NA
860,NA,NA,NA,NA,NA,NA,0.063,NA
881,NA,NA,NA,NA,NA,NA,0.063,NA
884,NA,NA,NA,NA,NA,NA,0.063,NA
885,NA,NA,NA,NA,NA,NA,0.063,NA
886,NA,NA,NA,NA,NA,NA,0.063,NA
887,NA,NA,NA,NA,NA,NA,0.063,NA
888,NA,NA,NA,NA,NA,NA,0.063,NA
889,NA,NA,NA,NA,NA,NA,0.063,NA
890,NA,NA,NA,NA,NA,NA,0.063,NA
891,NA,NA,NA,NA,NA,NA,0.063,NA
892,NA,NA,NA,NA,NA,NA,0.063,NA
893,NA,NA,NA,NA,NA,NA,0.063,NA
894,NA,NA,NA,NA,NA,NA,0.063,NA
895,NA,NA,NA,NA,NA,NA,0.063,NA
896,NA,NA,NA,NA,NA,NA,0.063,NA
897,NA,NA,NA,NA,NA,NA,0.063,NA
898,NA,NA,NA,NA,NA,NA,0.063,NA
899,NA,NA,NA,NA,NA,NA,0.063,NA
900,NA,NA,NA,NA,NA,NA,0.063,NA
901,NA,NA,NA,NA,NA,NA,0.063,NA
902,NA,NA,NA,NA,NA,NA,0.063,NA
903,NA,NA,NA,NA,NA,NA,0.063,NA
904,NA,NA,NA,NA,NA,NA,0.063,NA
905,NA,NA,NA,NA,NA,NA,0.063,NA
906,NA,NA,NA,NA,NA,NA,0.063,NA
907,NA,NA,NA,NA,NA,NA,0.063,NA
908,NA,NA,NA,NA,NA,NA,0.063,NA
909,NA,NA,NA,NA,NA,NA,0.063,NA
910,NA,NA,NA,NA,NA,NA,0.063,NA
911,NA,NA,NA,NA,NA,NA,0.063,NA
912,NA,NA,NA,NA,NA,NA,0.063,NA
913,NA,NA,NA,NA,NA,NA,0.063,NA
914,NA,NA,NA,NA,NA,NA,0.063,NA
915,NA,NA,NA,NA,NA,NA,0.063,NA
916,NA,NA,NA,NA,NA,NA,0.063,NA
917,NA,NA,NA,NA,NA,NA,0.063,NA
918,NA,NA,NA,NA,NA,NA,0.063,NA
919,NA,NA,NA,NA,NA,NA,0.063,NA
920,NA,NA,NA,NA,NA,NA,0.063,NA
921,NA,NA,NA,NA,NA,NA,0.063,NA
922,NA,NA,NA,NA,NA,NA,0.063,NA
923,NA,NA,NA,NA,NA,NA,0.063,NA
924,NA,NA,NA,NA,NA,NA,0.063,NA
925,NA,NA,NA,NA,NA,NA,0.063,NA
926,NA,NA,NA,NA,NA,NA,0.063,NA
927,NA,NA,NA,NA,NA,NA,0.063,NA
928,NA,NA,NA,NA,NA,NA,0.063,NA
929,NA,NA,NA,NA,NA,NA,0.063,NA
930,NA,NA,NA,NA,NA,NA,0.063,NA
931,NA,NA,NA,NA,NA,NA,0.063,NA
932,NA,NA,NA,NA,NA,NA,0.063,NA
933,NA,NA,NA,NA,NA,NA,0.063,NA
934,NA,NA,NA,NA,NA,NA,0.063,NA
935,NA,NA,NA,NA,NA,NA,0.063,NA
936,NA,NA,NA,NA,NA,NA,0.063,NA
937,NA,NA,NA,NA,NA,NA,0.063,NA
938,NA,NA,NA,NA,NA,NA,0.063,NA
939,NA,NA,NA,NA,NA,NA,0.063,NA
940,NA,NA,NA,NA,NA,NA,0.063,NA
958,NA,NA,NA,NA,NA,NA,0.063,NA
959,NA,NA,NA,NA,NA,NA,0.063,NA
960,NA,NA,NA,NA,NA,NA,0.063,NA
961,NA,NA,NA,NA,NA,NA,0.063,NA
962,NA,NA,NA,NA,NA,NA,0.063,NA
963,NA,NA,NA,NA,NA,NA,0.063,NA
964,NA,NA,NA,NA,NA,NA,0.063,NA
965,NA,NA,NA,NA,NA,NA,0.063,NA
978,NA,NA,NA,NA,NA,NA,0.063,NA
979,NA,NA,NA,NA,NA,NA,0.063,NA
980,NA,NA,NA,NA,NA,NA,0.063,NA
981,NA,NA,NA,NA,NA,NA,0.063,NA
982,NA,NA,NA,NA,NA,NA,0.063,NA
983,NA,NA,NA,NA,NA,NA,0.063,NA
984,NA,NA,NA,NA,NA,NA,0.063,NA
985,NA,NA,NA,NA,NA,NA,0.063,NA
986,NA,NA,NA,NA,NA,NA,0.063,NA
987,NA,NA,NA,NA,NA,NA,0.063,NA
988,NA,NA,NA,NA,NA,NA,0.063,NA
989,NA,NA,NA,NA,NA,NA,0.063,NA
992,NA,NA,NA,NA,NA,NA,0.063,NA
998,NA,NA,NA,NA,NA,NA,0.063,NA
999,NA,NA,NA,NA,NA,NA,0.063,NA
1000,NA,NA,NA,NA,NA,NA,0.063,NA
1001,NA,NA,NA,NA,NA,NA,0.063,NA
1002,NA,NA,NA,NA,NA,NA,0.063,NA
1003,NA,NA,NA,NA,NA,NA,0.063,NA
1016,NA,NA,NA,NA,NA,NA,0.063,NA
1017,NA,NA,NA,NA,NA,NA,0.063,NA
1018,NA,NA,NA,NA,NA,NA,0.063,NA
1019,NA,NA,NA,NA,NA,NA,0.063,NA
1020,NA,NA,NA,NA,NA,NA,0.063,NA
1021,NA,NA,NA,NA,NA,NA,0.063,NA
1022,NA,NA,NA,NA,NA,NA,0.063,NA
1023,NA,NA,NA,NA,NA,NA,0.063,NA
1046,NA,NA,NA,NA,NA,NA,0.063,NA
1047,NA,NA,NA,NA,NA,NA,0.063,NA
1048,NA,NA,NA,NA,NA,NA,0.063,NA
1049,NA,NA,NA,NA,NA,NA,0.063,NA
1050,NA,NA,NA,NA,NA,NA,0.063,NA
1051,NA,NA,NA,NA,NA,NA,0.063,NA
1052,NA,NA,NA,NA,NA,NA,0.063,NA
1053,NA,NA,NA,NA,NA,NA,0.063,NA
1054,NA,NA,NA,NA,NA,NA,0.063,NA
1055,NA,NA,NA,NA,NA,NA,0.063,NA
1056,NA,NA,NA,NA,NA,NA,0.063,NA
1057,NA,NA,NA,NA,NA,NA,0.063,NA
1058,NA,NA,NA,NA,NA,NA,0.063,NA
1059,NA,NA,NA,NA,NA,NA,0.063,NA
1060,NA,NA,NA,NA,NA,NA,0.063,NA
1061,NA,NA,NA,NA,NA,NA,0.063,NA
1062,NA,NA,NA,NA,NA,NA,0.063,NA
1063,NA,NA,NA,NA,NA,NA,0.063,NA
1064,NA,NA,NA,NA,NA,NA,0.063,NA
1065,NA,NA,NA,NA,NA,NA,0.063,NA
1066,NA,NA,NA,NA,NA,NA,0.063,NA
1067,NA,NA,NA,NA,NA,NA,0.063,NA
1068,NA,NA,NA,NA,NA,NA,0.063,NA
1076,NA,NA,NA,NA,NA,NA,0.063,NA
1088,NA,NA,NA,NA,NA,NA,0.063,NA
1090,NA,NA,NA,NA,NA,NA,0.063,NA
1092,NA,NA,NA,NA,NA,NA,0.063,NA
1093,NA,NA,NA,NA,NA,NA,0.063,NA
1094,NA,NA,NA,NA,NA,NA,0.063,NA
1095,NA,NA,NA,NA,NA,NA,0.063,NA
1096,NA,NA,NA,NA,NA,NA,0.063,NA
1097,NA,NA,NA,NA,NA,NA,0.063,NA
1098,NA,NA,NA,NA,NA,NA,0.063,NA
1099,NA,NA,NA,NA,NA,NA,0.063,NA
1100,NA,NA,NA,NA,NA,NA,0.063,NA
1101,NA,NA,NA,NA,NA,NA,0.063,NA
1102,NA,NA,NA,NA,NA,NA,0.063,NA
1103,NA,NA,NA,NA,NA,NA,0.063,NA
1104,NA,NA,NA,NA,NA,NA,0.063,NA
1105,NA,NA,NA,NA,NA,NA,0.063,NA
1106,NA,NA,NA,NA,NA,NA,0.063,NA
1119,NA,NA,NA,NA,NA,NA,0.063,NA
1120,NA,NA,NA,NA,NA,NA,0.063,NA
1121,NA,NA,NA,NA,NA,NA,0.063,NA
1122,NA,NA,NA,NA,NA,NA,0.063,NA
1127,NA,NA,NA,NA,NA,NA,0.063,NA
1129,NA,NA,NA,NA,NA,NA,0.063,NA
1131,NA,NA,NA,NA,NA,NA,0.063,NA
1132,NA,NA,NA,NA,NA,NA,0.063,NA
1133,NA,NA,NA,NA,NA,NA,0.063,NA
1134,NA,NA,NA,NA,NA,NA,0.063,NA
1135,NA,NA,NA,NA,NA,NA,0.063,NA
1136,NA,NA,NA,NA,NA,NA,0.063,NA
1137,NA,NA,NA,NA,NA,NA,0.063,NA
1138,NA,NA,NA,NA,NA,NA,0.063,NA
1139,NA,NA,NA,NA,NA,NA,0.063,NA
1140,NA,NA,NA,NA,NA,NA,0.063,NA
1141,NA,NA,NA,NA,NA,NA,0.063,NA
1142,NA,NA,NA,NA,NA,NA,0.063,NA
1149,NA,NA,NA,NA,NA,NA,0.063,NA
1150,NA,NA,NA,NA,NA,NA,0.063,NA
1151,NA,NA,NA,NA,NA,NA,0.063,NA
1152,NA,NA,NA,NA,NA,NA,0.063,NA
1153,NA,NA,NA,NA,NA,NA,0.063,NA
1154,NA,NA,NA,NA,NA,NA,0.063,NA
1155,NA,NA,NA,NA,NA,NA,0.063,NA
1156,NA,NA,NA,NA,NA,NA,0.063,NA
1157,NA,NA,NA,NA,NA,NA,0.063,NA
1169,NA,NA,NA,NA,NA,NA,0.063,NA
1175,NA,NA,NA,NA,NA,NA,0.063,NA
1176,NA,NA,NA,NA,NA,NA,0.063,NA
1177,NA,NA,NA,NA,NA,NA,0.063,NA
1178,NA,NA,NA,NA,NA,NA,0.063,NA
1179,NA,NA,NA,NA,NA,NA,0.063,NA
1180,NA,NA,NA,NA,NA,NA,0.063,NA
1181,NA,NA,NA,NA,NA,NA,0.063,NA
1182,NA,NA,NA,NA,NA,NA,0.063,NA
1183,NA,NA,NA,NA,NA,NA,0.063,NA
1184,NA,NA,NA,NA,NA,NA,0.063,NA
1185,NA,NA,NA,NA,NA,NA,0.063,NA
1186,NA,NA,NA,NA,NA,NA,0.063,NA
1187,NA,NA,NA,NA,NA,NA,0.063,NA
1188,NA,NA,NA,NA,NA,NA,0.063,NA
1189,NA,NA,NA,NA,NA,NA,0.063,NA
1190,NA,NA,NA,NA,NA,NA,0.063,NA
1191,NA,NA,NA,NA,NA,NA,0.063,NA
1192,NA,NA,NA,NA,NA,NA,0.063,NA
1193,NA,NA,NA,NA,NA,NA,0.063,NA
1194,NA,NA,NA,NA,NA,NA,0.063,NA
1195,NA,NA,NA,NA,NA,NA,0.063,NA
1196,NA,NA,NA,NA,NA,NA,0.063,NA
1197,NA,NA,NA,NA,NA,NA,0.063,NA
1198,NA,NA,NA,NA,NA,NA,0.063,NA
1199,NA,NA,NA,NA,NA,NA,0.063,NA
1215,NA,NA,NA,NA,NA,NA,0.063,NA
1216,NA,NA,NA,NA,NA,NA,0.063,NA
1217,NA,NA,NA,NA,NA,NA,0.063,NA
1218,NA,NA,NA,NA,NA,NA,0.063,NA
1219,NA,NA,NA,NA,NA,NA,0.063,NA
1220,NA,NA,NA,NA,NA,NA,0.063,NA
1221,NA,NA,NA,NA,NA,NA,0.063,NA
1222,NA,NA,NA,NA,NA,NA,0.063,NA
1228,NA,NA,NA,NA,NA,NA,0.063,NA
1242,NA,NA,NA,NA,NA,NA,0.063,NA
1243,NA,NA,NA,NA,NA,NA,0.063,NA
1244,NA,NA,NA,NA,NA,NA,0.063,NA
1245,NA,NA,NA,NA,NA,NA,0.063,NA
1246,NA,NA,NA,NA,NA,NA,0.063,NA
1247,NA,NA,NA,NA,NA,NA,0.063,NA
1248,NA,NA,NA,NA,NA,NA,0.063,NA
1249,NA,NA,NA,NA,NA,NA,0.063,NA
1250,NA,NA,NA,NA,NA,NA,0.063,NA
1251,NA,NA,NA,NA,NA,NA,0.063,NA
1252,NA,NA,NA,NA,NA,NA,0.063,NA
1253,NA,NA,NA,NA,NA,NA,0.063,NA
1254,NA,NA,NA,NA,NA,NA,0.063,NA
1255,NA,NA,NA,NA,NA,NA,0.063,NA
1256,NA,NA,NA,NA,NA,NA,0.063,NA
1257,NA,NA,NA,NA,NA,NA,0.063,NA
1258,NA,NA,NA,NA,NA,NA,0.063,NA
1259,NA,NA,NA,NA,NA,NA,0.063,NA
1260,NA,NA,NA,NA,NA,NA,0.063,NA
1268,NA,NA,NA,NA,NA,NA,0.063,NA
1272,NA,NA,NA,NA,NA,NA,0.063,NA
1273,NA,NA,NA,NA,NA,NA,0.063,NA
1274,NA,NA,NA,NA,NA,NA,0.063,NA
1275,NA,NA,NA,NA,NA,NA,0.063,NA
1276,NA,NA,NA,NA,NA,NA,0.063,NA
1277,NA,NA,NA,NA,NA,NA,0.063,NA
1278,NA,NA,NA,NA,NA,NA,0.063,NA
1279,NA,NA,NA,NA,NA,NA,0.063,NA
1280,NA,NA,NA,NA,NA,NA,0.063,NA
1281,NA,NA,NA,NA,NA,NA,0.063,NA
1282,NA,NA,NA,NA,NA,NA,0.063,NA
1285,NA,NA,NA,NA,NA,NA,0.063,NA
1298,NA,NA,NA,NA,NA,NA,0.063,NA
1299,NA,NA,NA,NA,NA,NA,0.063,NA
1309,NA,NA,NA,NA,NA,NA,0.063,NA
1310,NA,NA,NA,NA,NA,NA,0.063,NA
1311,NA,NA,NA,NA,NA,NA,0.063,NA
1312,NA,NA,NA,NA,NA,NA,0.063,NA
1313,NA,NA,NA,NA,NA,NA,0.063,NA
1314,NA,NA,NA,NA,NA,NA,0.063,NA
1315,NA,NA,NA,NA,NA,NA,0.063,NA
1316,NA,NA,NA,NA,NA,NA,0.063,NA
1317,NA,NA,NA,NA,NA,NA,0.063,NA
1318,NA,NA,NA,NA,NA,NA,0.063,NA
1319,NA,NA,NA,NA,NA,NA,0.063,NA
1320,NA,NA,NA,NA,NA,NA,0.063,NA
1321,NA,NA,NA,NA,NA,NA,0.063,NA
1322,NA,NA,NA,NA,NA,NA,0.063,NA
1323,NA,NA,NA,NA,NA,NA,0.063,NA
1324,NA,NA,NA,NA,NA,NA,0.063,NA
1325,NA,NA,NA,NA,NA,NA,0.063,NA
1326,NA,NA,NA,NA,NA,NA,0.063,NA
1327,NA,NA,NA,NA,NA,NA,0.063,NA
1328,NA,NA,NA,NA,NA,NA,0.063,NA
1329,NA,NA,NA,NA,NA,NA,0.063,NA
1330,NA,NA,NA,NA,NA,NA,0.063,NA
1331,NA,NA,NA,NA,NA,NA,0.063,NA
1332,NA,NA,NA,NA,NA,NA,0.063,NA
1333,NA,NA,NA,NA,NA,NA,0.063,NA
1334,NA,NA,NA,NA,NA,NA,0.063,NA
1335,NA,NA,NA,NA,NA,NA,0.063,NA
1336,NA,NA,NA,NA,NA,NA,0.063,NA
1337,NA,NA,NA,NA,NA,NA,0.063,NA
1338,NA,NA,NA,NA,NA,NA,0.063,NA
1339,NA,NA,NA,NA,NA,NA,0.063,NA
1340,NA,NA,NA,NA,NA,NA,0.063,NA
1341,NA,NA,NA,NA,NA,NA,0.063,NA
1342,NA,NA,NA,NA,NA,NA,0.063,NA
1343,NA,NA,NA,NA,NA,NA,0.063,NA
1344,NA,NA,NA,NA,NA,NA,0.063,NA
1356,NA,NA,NA,NA,NA,NA,0.063,NA
1357,NA,NA,NA,NA,NA,NA,0.063,NA
1358,NA,NA,NA,NA,NA,NA,0.063,NA
1359,NA,NA,NA,NA,NA,NA,0.063,NA
1360,NA,NA,NA,NA,NA,NA,0.063,NA
1361,NA,NA,NA,NA,NA,NA,0.063,NA
1362,NA,NA,NA,NA,NA,NA,0.063,NA
1363,NA,NA,NA,NA,NA,NA,0.063,NA
1364,NA,NA,NA,NA,NA,NA,0.063,NA
1365,NA,NA,NA,NA,NA,NA,0.063,NA
1366,NA,NA,NA,NA,NA,NA,0.063,NA
1367,NA,NA,NA,NA,NA,NA,0.063,NA
1378,NA,NA,NA,NA,NA,NA,0.063,NA
1379,NA,NA,NA,NA,NA,NA,0.063,NA
1380,NA,NA,NA,NA,NA,NA,0.063,NA
1381,NA,NA,NA,NA,NA,NA,0.063,NA
1382,NA,NA,NA,NA,NA,NA,0.063,NA
1398,NA,NA,NA,NA,NA,NA,0.063,NA
1399,NA,NA,NA,NA,NA,NA,0.063,NA
1400,NA,NA,NA,NA,NA,NA,0.063,NA
1401,NA,NA,NA,NA,NA,NA,0.063,NA
1402,NA,NA,NA,NA,NA,NA,0.063,NA
1403,NA,NA,NA,NA,NA,NA,0.063,NA
