"age","simulation","node_summary","prob","model"
10,44,93,0.005,MCC
10,44,94,0.095,MCC
10,44,95,0.03,MCC
10,44,96,0.175,MCC
10,44,97,0.175,MCC
10,44,98,1,MCC
10,44,99,1,MCC
8,25,51,1,CS
8,25,52,0.775,CS
8,25,53,0.54,CS
8,25,54,1,CS
8,25,55,0.91,CS
8,25,56,1,CS
8,25,57,1,CS
8,25,58,0.75,CS
8,25,59,1,CS
8,25,60,0.525,CS
8,25,61,1,CS
8,25,62,1,CS
8,25,63,1,CS
8,25,64,0.765,CS
8,25,65,0.96,CS
8,25,66,0.775,CS
8,25,67,0.875,CS
8,25,68,0.785,CS
8,25,69,1,CS
8,25,70,1,CS
8,25,71,1,CS
8,25,72,1,CS
8,25,73,1,CS
8,25,74,1,CS
8,25,75,1,CS
8,25,76,1,CS
8,25,77,1,CS
8,25,78,0.75,CS
8,25,79,0.69,CS
8,25,51,NA,MCC
8,25,52,0.005,MCC
8,25,53,0.07,MCC
8,25,54,1,MCC
8,25,55,1,MCC
8,25,56,0.02,MCC
8,25,57,0.285,MCC
8,25,58,1,MCC
8,25,59,1,MCC
8,25,60,0.005,MCC
8,25,61,0.005,MCC
8,25,62,0.005,MCC
8,25,63,0.75,MCC
8,25,64,0.1,MCC
8,25,65,0.355,MCC
8,25,66,0.285,MCC
8,25,67,0.875,MCC
8,25,68,0.095,MCC
8,25,69,0.17,MCC
8,25,70,0.135,MCC
8,25,71,0.185,MCC
8,25,72,1,MCC
8,25,73,1,MCC
8,25,74,0.75,MCC
8,25,75,1,MCC
8,25,76,0.525,MCC
8,25,77,0.275,MCC
8,25,78,0.32,MCC
8,25,79,0.775,MCC
8,25,80,0.54,MCC
8,25,81,1,MCC
8,25,82,0.91,MCC
8,25,83,1,MCC
8,25,84,0.305,MCC
8,25,85,1,MCC
8,25,86,0.01,MCC
8,25,87,0.035,MCC
8,25,88,0.69,MCC
8,25,89,1,MCC
8,25,90,1,MCC
8,25,91,0.01,MCC
8,25,92,0.035,MCC
8,25,93,1,MCC
8,25,94,1,MCC
8,25,95,0.19,MCC
8,25,96,1,MCC
8,25,97,1,MCC
8,25,98,0.96,MCC
8,25,99,0.775,MCC
2,7,51,1,CS
2,7,52,1,CS
2,7,53,0.72,CS
2,7,54,1,CS
2,7,55,0.61,CS
2,7,56,1,CS
2,7,57,1,CS
2,7,58,1,CS
2,7,59,1,CS
2,7,60,1,CS
2,7,61,1,CS
2,7,62,0.93,CS
2,7,63,1,CS
2,7,64,1,CS
2,7,65,1,CS
2,7,66,0.995,CS
2,7,67,1,CS
2,7,68,1,CS
2,7,69,1,CS
2,7,70,0.995,CS
2,7,71,1,CS
2,7,72,1,CS
2,7,73,1,CS
2,7,74,1,CS
2,7,75,1,CS
2,7,76,1,CS
2,7,77,0.995,CS
2,7,78,1,CS
2,7,79,0.965,CS
2,7,80,1,CS
2,7,81,1,CS
2,7,82,1,CS
2,7,83,1,CS
2,7,84,1,CS
2,7,85,0.875,CS
2,7,86,0.91,CS
2,7,87,1,CS
2,7,88,0.795,CS
2,7,89,1,CS
2,7,90,1,CS
2,7,91,1,CS
2,7,92,1,CS
2,7,93,1,CS
2,7,94,1,CS
2,7,95,1,CS
2,7,96,1,CS
2,7,51,NA,MCC
2,7,52,0.91,MCC
2,7,53,0.45,MCC
2,7,54,1,MCC
2,7,55,1,MCC
2,7,56,0.795,MCC
2,7,57,1,MCC
2,7,58,1,MCC
2,7,59,1,MCC
2,7,60,1,MCC
2,7,61,1,MCC
2,7,62,1,MCC
2,7,63,1,MCC
2,7,64,1,MCC
2,7,65,1,MCC
2,7,66,0.875,MCC
2,7,67,1,MCC
2,7,68,1,MCC
2,7,69,0.72,MCC
2,7,70,1,MCC
2,7,71,0.49,MCC
2,7,72,0.41,MCC
2,7,73,1,MCC
2,7,74,1,MCC
2,7,75,1,MCC
2,7,76,0.965,MCC
2,7,77,1,MCC
2,7,78,1,MCC
2,7,79,1,MCC
2,7,80,0.995,MCC
2,7,81,1,MCC
2,7,82,1,MCC
2,7,83,0.61,MCC
2,7,84,0.995,MCC
2,7,85,0.995,MCC
2,7,86,1,MCC
2,7,87,1,MCC
2,7,88,1,MCC
2,7,89,1,MCC
2,7,90,1,MCC
2,7,91,1,MCC
2,7,92,1,MCC
2,7,93,0.93,MCC
2,7,94,1,MCC
2,7,95,1,MCC
2,7,96,1,MCC
2,7,97,1,MCC
2,7,98,1,MCC
