"node";"tree_age";"tree_simulation_number";"prob"
84;9;29;1
85;9;29;0,105
86;9;29;1
87;9;29;0,055
88;9;29;0
89;9;29;0,48
90;9;29;0,01
91;9;29;0,015
92;9;29;1
93;9;29;0,345
94;9;29;1
95;9;29;1
96;9;29;0,03
97;9;29;1
98;9;29;0,155
99;9;29;1
51;1;3;1
52;1;3;1
53;1;3;1
54;1;3;0,935
55;1;3;1
56;1;3;1
57;1;3;1
58;1;3;1
59;1;3;1
60;1;3;1
61;1;3;0,16
62;1;3;0,905
63;1;3;1
64;1;3;0,975
65;1;3;1
66;1;3;0,78
67;1;3;1
68;1;3;1
69;1;3;1
70;1;3;1
71;1;3;1
72;1;3;1
73;1;3;0,585
74;1;3;0,605
75;1;3;1
76;1;3;1
77;1;3;1
78;1;3;1
79;1;3;1
80;1;3;0,94
81;1;3;1
82;1;3;0,46
83;1;3;0,49
84;1;3;0,87
85;1;3;1
86;1;3;1
87;1;3;0,96
88;1;3;1
89;1;3;1
90;1;3;1
91;1;3;1
92;1;3;1
93;1;3;1
94;1;3;1
95;1;3;1
96;1;3;1
97;1;3;1
98;1;3;1
99;1;3;0,665
51;10;3;1
52;10;3;0
53;10;3;0
54;10;3;0,085
55;10;3;0,6
56;10;3;0,99
57;10;3;1
58;10;3;1
59;10;3;1
60;10;3;1
61;10;3;0,005
62;10;3;0
63;10;3;0
64;10;3;0,015
65;10;3;0,51
66;10;3;0,135
67;10;3;0,32
68;10;3;1
69;10;3;1
70;10;3;1
71;10;3;1
72;10;3;1
73;10;3;0
74;10;3;0
75;10;3;0,03
76;10;3;1
77;10;3;0,01
78;10;3;1
79;10;3;1
80;10;3;0,125
81;10;3;0
82;10;3;0
83;10;3;0
84;10;3;0
85;10;3;1
86;10;3;0,03
87;10;3;0,345
88;10;3;1
89;10;3;0,12
90;10;3;0,94
91;10;3;1
92;10;3;0
93;10;3;0
94;10;3;0,98
95;10;3;0
96;10;3;0
97;10;3;0,02
98;10;3;1
99;10;3;0,26
51;11;3;1
52;11;3;0
53;11;3;0
54;11;3;0
55;11;3;0,04
56;11;3;0,755
57;11;3;1
58;11;3;1
59;11;3;1
60;11;3;1
61;11;3;0,08
62;11;3;0,15
63;11;3;0
64;11;3;0,025
65;11;3;0,04
66;11;3;0,015
67;11;3;0,205
68;11;3;1
69;11;3;0,995
70;11;3;0,955
71;11;3;1
72;11;3;1
73;11;3;0
74;11;3;0
75;11;3;0,05
76;11;3;1
77;11;3;0,01
78;11;3;1
79;11;3;1
80;11;3;0,04
81;11;3;0
82;11;3;0
83;11;3;0
84;11;3;0
85;11;3;1
86;11;3;0,54
87;11;3;0,695
88;11;3;1
89;11;3;0
90;11;3;0,03
91;11;3;1
92;11;3;0
93;11;3;0,03
94;11;3;0,67
95;11;3;0
96;11;3;0
97;11;3;0,07
98;11;3;1
99;11;3;0,265
51;12;3;1
52;12;3;0
53;12;3;0
54;12;3;0
55;12;3;0,115
56;12;3;0,285
57;12;3;1
58;12;3;1
59;12;3;1
60;12;3;1
61;12;3;0
62;12;3;0,005
63;12;3;0
64;12;3;0,035
65;12;3;0
66;12;3;0
67;12;3;0,025
68;12;3;1
69;12;3;1
70;12;3;0,47
71;12;3;1
72;12;3;1
73;12;3;0
74;12;3;0
75;12;3;0,015
76;12;3;1
77;12;3;0
78;12;3;1
79;12;3;1
80;12;3;0,07
81;12;3;0
82;12;3;0
83;12;3;0
84;12;3;0
85;12;3;1
86;12;3;0,795
87;12;3;0,71
88;12;3;1
89;12;3;0,01
90;12;3;0,06
91;12;3;1
92;12;3;0
93;12;3;0,01
94;12;3;0,93
95;12;3;0
96;12;3;0,005
97;12;3;0,03
98;12;3;1
99;12;3;0,07
51;13;3;1
52;13;3;0
53;13;3;0
54;13;3;0
55;13;3;0
56;13;3;0,17
57;13;3;1
58;13;3;1
59;13;3;1
60;13;3;1
61;13;3;0
62;13;3;0
63;13;3;0
64;13;3;0,015
65;13;3;0,005
66;13;3;0,04
67;13;3;0,625
68;13;3;0,915
69;13;3;0,53
70;13;3;0,955
71;13;3;1
72;13;3;0,915
73;13;3;0
74;13;3;0
75;13;3;0,005
76;13;3;0,795
77;13;3;0
78;13;3;0,015
79;13;3;1
80;13;3;0
81;13;3;0
82;13;3;0
83;13;3;0
84;13;3;0,01
85;13;3;0,91
86;13;3;0,955
87;13;3;0,145
88;13;3;1
89;13;3;0
90;13;3;0
91;13;3;0,195
92;13;3;0
93;13;3;0,03
94;13;3;0,875
95;13;3;0
96;13;3;0,005
97;13;3;0,065
98;13;3;1
99;13;3;0,025
51;14;3;1
52;14;3;0
53;14;3;0
54;14;3;0
55;14;3;0,025
56;14;3;0,3
57;14;3;1
58;14;3;1
59;14;3;1
60;14;3;1
61;14;3;0
62;14;3;0,005
63;14;3;0
64;14;3;0,015
65;14;3;0
66;14;3;0,005
67;14;3;0,045
68;14;3;1
69;14;3;0,7
70;14;3;0,98
71;14;3;1
72;14;3;0,19
73;14;3;0
74;14;3;0
75;14;3;0,01
76;14;3;0,345
77;14;3;0,005
78;14;3;0,545
79;14;3;1
80;14;3;0,015
81;14;3;0
82;14;3;0
83;14;3;0
84;14;3;0,01
85;14;3;1
86;14;3;0,325
87;14;3;0,105
88;14;3;1
89;14;3;0
90;14;3;0,005
91;14;3;0,99
92;14;3;0
93;14;3;0
94;14;3;0,15
95;14;3;0
96;14;3;0
97;14;3;0,025
98;14;3;1
99;14;3;0,29
51;15;3;1
52;15;3;0
53;15;3;0
54;15;3;0
55;15;3;0,04
56;15;3;0,025
57;15;3;1
58;15;3;1
59;15;3;1
60;15;3;1
61;15;3;0
62;15;3;0,04
63;15;3;0
64;15;3;0,02
65;15;3;0
66;15;3;0
67;15;3;0,01
68;15;3;0,835
69;15;3;0,905
70;15;3;0,955
71;15;3;1
72;15;3;0,05
73;15;3;0
74;15;3;0
75;15;3;0,01
76;15;3;0,715
77;15;3;0,005
78;15;3;0,995
79;15;3;1
80;15;3;0,01
81;15;3;0
82;15;3;0
83;15;3;0
84;15;3;0,01
85;15;3;0,95
86;15;3;0,99
87;15;3;0,84
88;15;3;1
89;15;3;0
90;15;3;0,02
91;15;3;0,935
92;15;3;0
93;15;3;0
94;15;3;0,115
95;15;3;0
96;15;3;0
97;15;3;0
98;15;3;1
99;15;3;0,13
51;16;3;1
52;16;3;0
53;16;3;0
54;16;3;0
55;16;3;0,02
56;16;3;0,24
57;16;3;1
58;16;3;1
59;16;3;1
60;16;3;1
61;16;3;0
62;16;3;0,045
63;16;3;0
64;16;3;0,01
65;16;3;0,005
66;16;3;0,005
67;16;3;0,05
68;16;3;0,995
69;16;3;0,93
70;16;3;0,97
71;16;3;1
72;16;3;0,755
73;16;3;0
74;16;3;0
75;16;3;0,01
76;16;3;0,91
77;16;3;0
78;16;3;0,47
79;16;3;1
80;16;3;0,01
81;16;3;0
82;16;3;0
83;16;3;0
84;16;3;0,005
85;16;3;1
86;16;3;0,795
87;16;3;0,08
88;16;3;1
89;16;3;0
90;16;3;0
91;16;3;0,215
92;16;3;0
93;16;3;0,005
94;16;3;0,115
95;16;3;0
96;16;3;0
97;16;3;0
98;16;3;1
99;16;3;0,04
51;17;3;1
52;17;3;0
53;17;3;0
54;17;3;0
55;17;3;0,045
56;17;3;0,015
57;17;3;1
58;17;3;1
59;17;3;1
60;17;3;1
61;17;3;0
62;17;3;0,01
63;17;3;0
64;17;3;0,005
65;17;3;0
66;17;3;0
67;17;3;0,005
68;17;3;1
69;17;3;0,72
70;17;3;0,725
71;17;3;1
72;17;3;0,315
73;17;3;0
74;17;3;0
75;17;3;0,01
76;17;3;0,62
77;17;3;0
78;17;3;0,01
79;17;3;1
80;17;3;0,01
81;17;3;0
82;17;3;0
83;17;3;0
84;17;3;0,015
85;17;3;0,94
86;17;3;0,725
87;17;3;0,26
88;17;3;1
89;17;3;0
90;17;3;0,01
91;17;3;0,46
92;17;3;0
93;17;3;0
94;17;3;0
95;17;3;0
96;17;3;0,01
97;17;3;0,025
98;17;3;1
99;17;3;0,9
51;2;3;1
52;2;3;1
53;2;3;1
54;2;3;0,325
55;2;3;1
56;2;3;1
57;2;3;1
58;2;3;1
59;2;3;1
60;2;3;1
61;2;3;0,295
62;2;3;0,42
63;2;3;1
64;2;3;0,375
65;2;3;1
66;2;3;0,575
67;2;3;1
68;2;3;1
69;2;3;1
70;2;3;1
71;2;3;1
72;2;3;1
73;2;3;0,56
74;2;3;0,82
75;2;3;1
76;2;3;1
77;2;3;1
78;2;3;1
79;2;3;1
80;2;3;1
81;2;3;0,965
82;2;3;0,265
83;2;3;0,56
84;2;3;0,955
85;2;3;1
86;2;3;1
87;2;3;0,845
88;2;3;1
89;2;3;1
90;2;3;1
91;2;3;1
92;2;3;1
93;2;3;0,97
94;2;3;1
95;2;3;1
96;2;3;0,995
97;2;3;1
98;2;3;1
99;2;3;0,15
51;3;3;1
52;3;3;1
53;3;3;0,985
54;3;3;0,895
55;3;3;1
56;3;3;1
57;3;3;1
58;3;3;1
59;3;3;1
60;3;3;1
61;3;3;0,225
62;3;3;0,685
63;3;3;1
64;3;3;0,335
65;3;3;1
66;3;3;0,995
67;3;3;0,98
68;3;3;1
69;3;3;1
70;3;3;0,995
71;3;3;1
72;3;3;1
73;3;3;0,785
74;3;3;0,82
75;3;3;0,875
76;3;3;1
77;3;3;1
78;3;3;1
79;3;3;1
80;3;3;0,915
81;3;3;0,36
82;3;3;0,24
83;3;3;0,705
84;3;3;0,88
85;3;3;1
86;3;3;0,965
87;3;3;0,98
88;3;3;1
89;3;3;0,995
90;3;3;1
91;3;3;1
92;3;3;1
93;3;3;0,705
94;3;3;1
95;3;3;0,975
96;3;3;0,89
97;3;3;1
98;3;3;1
99;3;3;0,26
51;4;3;1
52;4;3;0,835
53;4;3;0,11
54;4;3;0,815
55;4;3;1
56;4;3;1
57;4;3;1
58;4;3;1
59;4;3;1
60;4;3;1
61;4;3;0,255
62;4;3;0,13
63;4;3;0,99
64;4;3;0,095
65;4;3;0,745
66;4;3;0,765
67;4;3;1
68;4;3;1
69;4;3;1
70;4;3;0,92
71;4;3;1
72;4;3;1
73;4;3;0,075
74;4;3;0,235
75;4;3;0,945
76;4;3;1
77;4;3;0,735
78;4;3;1
79;4;3;1
80;4;3;0,06
81;4;3;0,82
82;4;3;0,255
83;4;3;0,09
84;4;3;0,245
85;4;3;1
86;4;3;0,955
87;4;3;1
88;4;3;1
89;4;3;0,995
90;4;3;1
91;4;3;1
92;4;3;0,94
93;4;3;0,555
94;4;3;1
95;4;3;0,975
96;4;3;0,785
97;4;3;1
98;4;3;1
99;4;3;0,03
51;5;3;1
52;5;3;0,09
53;5;3;0,105
54;5;3;0,01
55;5;3;1
56;5;3;1
57;5;3;1
58;5;3;1
59;5;3;1
60;5;3;1
61;5;3;0
62;5;3;0,47
63;5;3;1
64;5;3;0,575
65;5;3;0,825
66;5;3;0,98
67;5;3;0,98
68;5;3;1
69;5;3;1
70;5;3;0,985
71;5;3;1
72;5;3;1
73;5;3;0,05
74;5;3;0,1
75;5;3;0,665
76;5;3;1
77;5;3;0,98
78;5;3;1
79;5;3;1
80;5;3;0,325
81;5;3;0,04
82;5;3;0,005
83;5;3;0,1
84;5;3;0,065
85;5;3;1
86;5;3;1
87;5;3;0,335
88;5;3;1
89;5;3;0,05
90;5;3;1
91;5;3;1
92;5;3;0,345
93;5;3;1
94;5;3;1
95;5;3;0,655
96;5;3;0,3
97;5;3;1
98;5;3;1
99;5;3;0,17
51;6;3;1
52;6;3;0,02
53;6;3;0,025
54;6;3;0,01
55;6;3;0,995
56;6;3;1
57;6;3;1
58;6;3;1
59;6;3;1
60;6;3;1
61;6;3;0
62;6;3;0,16
63;6;3;0,915
64;6;3;0,375
65;6;3;0,755
66;6;3;1
67;6;3;0,985
68;6;3;1
69;6;3;1
70;6;3;0,965
71;6;3;1
72;6;3;1
73;6;3;0,005
74;6;3;0
75;6;3;0,055
76;6;3;1
77;6;3;0,01
78;6;3;1
79;6;3;1
80;6;3;0,295
81;6;3;0
82;6;3;0
83;6;3;0,005
84;6;3;0,035
85;6;3;1
86;6;3;1
87;6;3;0,695
88;6;3;1
89;6;3;0,035
90;6;3;1
91;6;3;1
92;6;3;0,065
93;6;3;0,155
94;6;3;1
95;6;3;0,035
96;6;3;0,725
97;6;3;0,975
98;6;3;1
99;6;3;0,785
51;7;3;1
52;7;3;0
53;7;3;0,01
54;7;3;0,035
55;7;3;0,85
56;7;3;0,97
57;7;3;1
58;7;3;1
59;7;3;1
60;7;3;1
61;7;3;0,065
62;7;3;0,33
63;7;3;0,65
64;7;3;0,29
65;7;3;0,695
66;7;3;0,415
67;7;3;0,985
68;7;3;1
69;7;3;1
70;7;3;0,855
71;7;3;1
72;7;3;1
73;7;3;0
74;7;3;0,005
75;7;3;0,52
76;7;3;1
77;7;3;0,005
78;7;3;1
79;7;3;1
80;7;3;0,015
81;7;3;0
82;7;3;0
83;7;3;0,03
84;7;3;0,02
85;7;3;1
86;7;3;0,66
87;7;3;0,365
88;7;3;1
89;7;3;0,85
90;7;3;0,525
91;7;3;1
92;7;3;0,06
93;7;3;0,21
94;7;3;1
95;7;3;0,015
96;7;3;0,445
97;7;3;0,895
98;7;3;1
99;7;3;0,315
51;8;3;1
52;8;3;0
53;8;3;0,01
54;8;3;0,09
55;8;3;0,97
56;8;3;1
57;8;3;1
58;8;3;1
59;8;3;1
60;8;3;1
61;8;3;0
62;8;3;0,055
63;8;3;0,26
64;8;3;0,605
65;8;3;0,96
66;8;3;0,145
67;8;3;0,6
68;8;3;1
69;8;3;1
70;8;3;0,98
71;8;3;1
72;8;3;1
73;8;3;0
74;8;3;0
75;8;3;0,015
76;8;3;1
77;8;3;0,015
78;8;3;1
79;8;3;1
80;8;3;0,075
81;8;3;0
82;8;3;0
83;8;3;0
84;8;3;0,045
85;8;3;1
86;8;3;1
87;8;3;0,735
88;8;3;1
89;8;3;0,83
90;8;3;0,31
91;8;3;1
92;8;3;0,235
93;8;3;0,185
94;8;3;1
95;8;3;0,04
96;8;3;0,015
97;8;3;0,365
98;8;3;1
99;8;3;0,44
51;9;3;1
52;9;3;0
53;9;3;0
54;9;3;0,005
55;9;3;0,625
56;9;3;1
57;9;3;1
58;9;3;1
59;9;3;1
60;9;3;1
61;9;3;0
62;9;3;0,01
63;9;3;0,005
64;9;3;0,015
65;9;3;0,45
66;9;3;0,43
67;9;3;0,475
68;9;3;1
69;9;3;1
70;9;3;0,945
71;9;3;1
72;9;3;1
73;9;3;0
74;9;3;0
75;9;3;0,005
76;9;3;1
77;9;3;0,005
78;9;3;1
79;9;3;1
80;9;3;0,06
81;9;3;0
82;9;3;0
83;9;3;0
84;9;3;0,005
85;9;3;1
86;9;3;0,97
87;9;3;1
88;9;3;1
89;9;3;0,01
90;9;3;0,2
91;9;3;1
92;9;3;0,005
93;9;3;0,04
94;9;3;0,985
95;9;3;0
96;9;3;0
97;9;3;0,18
98;9;3;1
99;9;3;0,995
51;1;30;1
52;1;30;0,925
53;1;30;0,745
54;1;30;1
55;1;30;0,435
56;1;30;0,995
57;1;30;0,55
58;1;30;1
59;1;30;0,66
60;1;30;1
61;1;30;1
62;1;30;1
63;1;30;1
64;1;30;1
65;1;30;1
66;1;30;1
67;1;30;1
68;1;30;0,565
69;1;30;1
70;1;30;0,46
71;1;30;1
72;1;30;1
73;1;30;1
74;1;30;1
75;1;30;1
76;1;30;0,91
77;1;30;0,245
78;1;30;0,575
79;1;30;1
80;1;30;0,68
81;1;30;1
82;1;30;0,885
83;1;30;1
84;1;30;0,985
85;1;30;1
86;1;30;1
87;1;30;1
88;1;30;1
89;1;30;1
90;1;30;0,865
91;1;30;1
92;1;30;0,445
93;1;30;1
94;1;30;1
95;1;30;1
96;1;30;0,89
97;1;30;0,575
98;1;30;0,555
99;1;30;1
51;10;30;1
52;10;30;0
53;10;30;0
54;10;30;0
55;10;30;0
56;10;30;0
57;10;30;0
58;10;30;0
59;10;30;0
60;10;30;0
61;10;30;1
62;10;30;1
63;10;30;0
64;10;30;0,005
65;10;30;0,07
66;10;30;1
67;10;30;0
68;10;30;0
69;10;30;0,085
70;10;30;0,01
71;10;30;0
72;10;30;0,01
73;10;30;1
74;10;30;1
75;10;30;1
76;10;30;0
77;10;30;0
78;10;30;0
79;10;30;0
80;10;30;0
81;10;30;0
82;10;30;0,015
83;10;30;1
84;10;30;0,08
85;10;30;0,01
86;10;30;0,07
87;10;30;1
88;10;30;1
89;10;30;1
90;10;30;0
91;10;30;0,62
92;10;30;0,945
93;10;30;1
94;10;30;0,045
95;10;30;1
96;10;30;0
97;10;30;0,005
98;10;30;0,045
99;10;30;1
51;11;30;1
52;11;30;0
53;11;30;0
54;11;30;0
55;11;30;0
56;11;30;0
57;11;30;0
58;11;30;0
59;11;30;0
60;11;30;0
61;11;30;1
62;11;30;1
63;11;30;0
64;11;30;0
65;11;30;0,065
66;11;30;1
67;11;30;0
68;11;30;0
69;11;30;0,045
70;11;30;0,01
71;11;30;0
72;11;30;0,005
73;11;30;1
74;11;30;1
75;11;30;0,995
76;11;30;0
77;11;30;0
78;11;30;0
79;11;30;0
80;11;30;0
81;11;30;0
82;11;30;0,07
83;11;30;1
84;11;30;0,025
85;11;30;0
86;11;30;0,02
87;11;30;1
88;11;30;1
89;11;30;1
90;11;30;0,005
91;11;30;0,06
92;11;30;0,995
93;11;30;1
94;11;30;0,005
95;11;30;0,18
96;11;30;0
97;11;30;0,005
98;11;30;0,005
99;11;30;1
51;12;30;1
52;12;30;0
53;12;30;0
54;12;30;0
55;12;30;0
56;12;30;0
57;12;30;0
58;12;30;0
59;12;30;0
60;12;30;0,13
61;12;30;1
62;12;30;1
63;12;30;0
64;12;30;0
65;12;30;0,18
66;12;30;1
67;12;30;0
68;12;30;0
69;12;30;0,005
70;12;30;0,005
71;12;30;0,01
72;12;30;0,035
73;12;30;1
74;12;30;1
75;12;30;1
76;12;30;0
77;12;30;0
78;12;30;0
79;12;30;0
80;12;30;0
81;12;30;0
82;12;30;0,02
83;12;30;1
84;12;30;0,025
85;12;30;0
86;12;30;0,06
87;12;30;1
88;12;30;1
89;12;30;1
90;12;30;0
91;12;30;0,135
92;12;30;0,665
93;12;30;1
94;12;30;0,005
95;12;30;0,02
96;12;30;0
97;12;30;0,015
98;12;30;0,105
99;12;30;1
51;13;30;1
52;13;30;0
53;13;30;0
54;13;30;0
55;13;30;0
56;13;30;0
57;13;30;0
58;13;30;0
59;13;30;0,01
60;13;30;0,19
61;13;30;1
62;13;30;1
63;13;30;0
64;13;30;0
65;13;30;0,045
66;13;30;1
67;13;30;0
68;13;30;0,005
69;13;30;0,275
70;13;30;0,015
71;13;30;0
72;13;30;0,015
73;13;30;1
74;13;30;1
75;13;30;0,485
76;13;30;0
77;13;30;0
78;13;30;0
79;13;30;0
80;13;30;0
81;13;30;0
82;13;30;0,01
83;13;30;1
84;13;30;0,005
85;13;30;0
86;13;30;0,035
87;13;30;1
88;13;30;1
89;13;30;1
90;13;30;0
91;13;30;0,095
92;13;30;0,34
93;13;30;1
94;13;30;0
95;13;30;0,045
96;13;30;0
97;13;30;0,015
98;13;30;0,01
99;13;30;1
51;14;30;1
52;14;30;0
53;14;30;0
54;14;30;0
55;14;30;0
56;14;30;0
57;14;30;0
58;14;30;0
59;14;30;0
60;14;30;0
61;14;30;1
62;14;30;1
63;14;30;0
64;14;30;0
65;14;30;0,015
66;14;30;1
67;14;30;0
68;14;30;0
69;14;30;0,025
70;14;30;0,01
71;14;30;0
72;14;30;0,055
73;14;30;1
74;14;30;1
75;14;30;0,965
76;14;30;0
77;14;30;0
78;14;30;0
79;14;30;0
80;14;30;0
81;14;30;0
82;14;30;0,015
83;14;30;1
84;14;30;0,085
85;14;30;0
86;14;30;0,05
87;14;30;1
88;14;30;1
89;14;30;1
90;14;30;0
91;14;30;0
92;14;30;0,02
93;14;30;1
94;14;30;0,005
95;14;30;0,02
96;14;30;0
97;14;30;0,035
98;14;30;0,005
99;14;30;1
51;15;30;1
52;15;30;0
53;15;30;0
54;15;30;0
55;15;30;0
56;15;30;0
57;15;30;0
58;15;30;0
59;15;30;0
60;15;30;0,09
61;15;30;1
62;15;30;1
63;15;30;0
64;15;30;0
65;15;30;0,055
66;15;30;1
67;15;30;0
68;15;30;0,005
69;15;30;0,03
70;15;30;0,01
71;15;30;0
72;15;30;0,025
73;15;30;1
74;15;30;1
75;15;30;0,05
76;15;30;0
77;15;30;0
78;15;30;0
79;15;30;0
80;15;30;0
81;15;30;0
82;15;30;0
83;15;30;1
84;15;30;0,01
85;15;30;0
86;15;30;0,015
87;15;30;1
88;15;30;0,58
89;15;30;1
90;15;30;0
91;15;30;0,005
92;15;30;0,435
93;15;30;0,99
94;15;30;0
95;15;30;0,02
96;15;30;0
97;15;30;0,025
98;15;30;0
99;15;30;1
51;16;30;1
52;16;30;0
53;16;30;0
54;16;30;0
55;16;30;0
56;16;30;0
57;16;30;0
58;16;30;0
59;16;30;0
60;16;30;0
61;16;30;0,91
62;16;30;1
63;16;30;0
64;16;30;0
65;16;30;0,06
66;16;30;1
67;16;30;0
68;16;30;0
69;16;30;0,02
70;16;30;0,025
71;16;30;0
72;16;30;0,03
73;16;30;1
74;16;30;1
75;16;30;0,985
76;16;30;0
77;16;30;0
78;16;30;0
79;16;30;0
80;16;30;0
81;16;30;0
82;16;30;0,02
83;16;30;1
84;16;30;0,01
85;16;30;0
86;16;30;0,04
87;16;30;1
88;16;30;1
89;16;30;1
90;16;30;0
91;16;30;0,005
92;16;30;0,815
93;16;30;0,975
94;16;30;0
95;16;30;0,015
96;16;30;0
97;16;30;0,01
98;16;30;0,005
99;16;30;1
51;17;30;1
52;17;30;0
53;17;30;0
54;17;30;0
55;17;30;0
56;17;30;0
57;17;30;0
58;17;30;0
59;17;30;0
60;17;30;0,12
61;17;30;0,995
62;17;30;1
63;17;30;0
64;17;30;0
65;17;30;0,04
66;17;30;1
67;17;30;0
68;17;30;0
69;17;30;0,025
70;17;30;0,005
71;17;30;0
72;17;30;0,015
73;17;30;1
74;17;30;1
75;17;30;0,29
76;17;30;0
77;17;30;0
78;17;30;0
79;17;30;0
80;17;30;0
81;17;30;0
82;17;30;0,01
83;17;30;1
84;17;30;0,015
85;17;30;0
86;17;30;0,005
87;17;30;1
88;17;30;0,995
89;17;30;1
90;17;30;0
91;17;30;0,005
92;17;30;0,105
93;17;30;1
94;17;30;0,005
95;17;30;0,015
96;17;30;0
97;17;30;0,045
98;17;30;0,05
99;17;30;1
51;2;30;1
52;2;30;0,79
53;2;30;0,04
54;2;30;0,485
55;2;30;0
56;2;30;0,69
57;2;30;0,435
58;2;30;1
59;2;30;0,08
60;2;30;1
61;2;30;1
62;2;30;1
63;2;30;0,74
64;2;30;1
65;2;30;1
66;2;30;1
67;2;30;1
68;2;30;0,02
69;2;30;1
70;2;30;0,265
71;2;30;1
72;2;30;0,99
73;2;30;1
74;2;30;1
75;2;30;1
76;2;30;0,06
77;2;30;0,895
78;2;30;0,295
79;2;30;1
80;2;30;0,97
81;2;30;0,515
82;2;30;1
83;2;30;1
84;2;30;1
85;2;30;1
86;2;30;0,995
87;2;30;1
88;2;30;1
89;2;30;1
90;2;30;0,065
91;2;30;1
92;2;30;0,52
93;2;30;1
94;2;30;1
95;2;30;1
96;2;30;0,62
97;2;30;0,65
98;2;30;0,22
99;2;30;1
51;3;30;1
52;3;30;0,28
53;3;30;0,12
54;3;30;0,895
55;3;30;0,13
56;3;30;0,48
57;3;30;0,02
58;3;30;1
59;3;30;0,055
60;3;30;1
61;3;30;1
62;3;30;1
63;3;30;0,88
64;3;30;0,65
65;3;30;1
66;3;30;1
67;3;30;1
68;3;30;0,145
69;3;30;1
70;3;30;0,175
71;3;30;0,995
72;3;30;0,97
73;3;30;1
74;3;30;1
75;3;30;1
76;3;30;0,16
77;3;30;0,11
78;3;30;0,12
79;3;30;0,85
80;3;30;0,115
81;3;30;1
82;3;30;0,725
83;3;30;1
84;3;30;0,525
85;3;30;1
86;3;30;0,99
87;3;30;1
88;3;30;1
89;3;30;1
90;3;30;0,08
91;3;30;1
92;3;30;0,9
93;3;30;1
94;3;30;1
95;3;30;1
96;3;30;0,275
97;3;30;0,19
98;3;30;0,75
99;3;30;1
51;4;30;1
52;4;30;0,02
53;4;30;0,01
54;4;30;0,175
55;4;30;0,04
56;4;30;0,125
57;4;30;0,105
58;4;30;0,975
59;4;30;0,15
60;4;30;1
61;4;30;1
62;4;30;1
63;4;30;0,02
64;4;30;0,945
65;4;30;1
66;4;30;1
67;4;30;1
68;4;30;0,905
69;4;30;1
70;4;30;0,8
71;4;30;0,765
72;4;30;1
73;4;30;1
74;4;30;1
75;4;30;1
76;4;30;0,12
77;4;30;0,02
78;4;30;0,01
79;4;30;0,91
80;4;30;0,2
81;4;30;1
82;4;30;0,755
83;4;30;1
84;4;30;0,845
85;4;30;1
86;4;30;0,475
87;4;30;1
88;4;30;1
89;4;30;1
90;4;30;0,055
91;4;30;1
92;4;30;0,985
93;4;30;1
94;4;30;1
95;4;30;1
96;4;30;0,005
97;4;30;0,29
98;4;30;0,195
99;4;30;1
51;5;30;1
52;5;30;0
53;5;30;0,005
54;5;30;0
55;5;30;0
56;5;30;0
57;5;30;0
58;5;30;0,03
59;5;30;0,005
60;5;30;0,955
61;5;30;1
62;5;30;1
63;5;30;0,005
64;5;30;0,56
65;5;30;1
66;5;30;1
67;5;30;0,99
68;5;30;0,105
69;5;30;0,975
70;5;30;0,24
71;5;30;0,32
72;5;30;0,465
73;5;30;1
74;5;30;1
75;5;30;1
76;5;30;0
77;5;30;0
78;5;30;0,02
79;5;30;0,17
80;5;30;0,07
81;5;30;0,955
82;5;30;0,275
83;5;30;1
84;5;30;0,675
85;5;30;1
86;5;30;0,13
87;5;30;1
88;5;30;1
89;5;30;1
90;5;30;0,225
91;5;30;1
92;5;30;0,94
93;5;30;1
94;5;30;0,805
95;5;30;1
96;5;30;0,01
97;5;30;0
98;5;30;0,02
99;5;30;1
51;6;30;1
52;6;30;0,01
53;6;30;0
54;6;30;0
55;6;30;0
56;6;30;0,04
57;6;30;0
58;6;30;0,1
59;6;30;0,205
60;6;30;0,945
61;6;30;1
62;6;30;1
63;6;30;0,005
64;6;30;0,015
65;6;30;1
66;6;30;1
67;6;30;0,965
68;6;30;0,15
69;6;30;0,535
70;6;30;0,19
71;6;30;0,57
72;6;30;0,565
73;6;30;1
74;6;30;1
75;6;30;1
76;6;30;0
77;6;30;0
78;6;30;0
79;6;30;0,11
80;6;30;0,11
81;6;30;0,955
82;6;30;0,045
83;6;30;1
84;6;30;0,14
85;6;30;0,365
86;6;30;1
87;6;30;1
88;6;30;1
89;6;30;1
90;6;30;0,05
91;6;30;1
92;6;30;0,635
93;6;30;1
94;6;30;0,495
95;6;30;1
96;6;30;0
97;6;30;0,01
98;6;30;0,925
99;6;30;1
51;7;30;1
52;7;30;0
53;7;30;0
54;7;30;0
55;7;30;0
56;7;30;0
57;7;30;0
58;7;30;0,245
59;7;30;0,065
60;7;30;0,215
61;7;30;1
62;7;30;1
63;7;30;0
64;7;30;0,045
65;7;30;0,86
66;7;30;1
67;7;30;0,005
68;7;30;0,26
69;7;30;0,975
70;7;30;0,04
71;7;30;0,005
72;7;30;0,27
73;7;30;1
74;7;30;1
75;7;30;1
76;7;30;0
77;7;30;0
78;7;30;0
79;7;30;0
80;7;30;0,005
81;7;30;0
82;7;30;0,535
83;7;30;1
84;7;30;0,06
85;7;30;0,88
86;7;30;0,225
87;7;30;1
88;7;30;1
89;7;30;1
90;7;30;0,045
91;7;30;1
92;7;30;0,96
93;7;30;1
94;7;30;0,05
95;7;30;1
96;7;30;0
97;7;30;0,01
98;7;30;0
99;7;30;1
